"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Order"	"Dataset"	"Comparison"	"Author"
"DAP2_3111"	0.646387417494264	0.286055890001124	-1.06883294056418	-5.4865131698029	-0.0250370950888108	"ACTB"	"actin, beta"	2719	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4200"	0.646916820286911	0.286395467314518	-1.0680784520179	-5.48727264966077	-0.0871337513061583	"RAD50"	"RAD50 homolog (S. cerevisiae)"	2720	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1949"	0.647115921587386	0.286588935976445	-1.06764886603235	-5.48770483999212	-0.0686630094043874	"SMARCD1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1"	2721	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_2152"	0.647553867922083	0.286888285886053	1.06698456467067	-5.48837282924642	0.0546384535005231	"TSPYL2"	"TSPY-like 2"	2722	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_4180"	0.647829637567093	0.287196064177435	-1.0663020498264	-5.48905870375092	-0.0400512016718864	"CCT5"	"chaperonin containing TCP1, subunit 5 (epsilon)"	2723	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_3929"	0.647829637567093	0.287418441722942	-1.0658092244915	-5.48955368445376	-0.106897596656212	"IL11"	"interleukin 11"	2724	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_0731"	0.647829637567093	0.287422319599589	-1.06580063277219	-5.48956231173668	-0.107258620689658	"ACE"	"angiotensin I converting enzyme (peptidyl-dipeptidase A) 1"	2725	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5941"	0.647829637567093	0.28753447491848	1.06555217847864	-5.48981176462386	0.0640898641588254	"SNRK"	"SNF related kinase"	2726	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_0731"	0.647829637567093	0.28758446625067	1.06544145536964	-5.48992291417807	0.105260188087794	"BTN3A1"	"butyrophilin, subfamily 3, member A1"	2727	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1138"	0.647829637567093	0.287643107305181	-1.06531159109382	-5.49005326402684	-0.0842356321839031	"NCOA1"	"nuclear receptor coactivator 1"	2728	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0933"	0.647921136829975	0.287789189845215	1.06498816025133	-5.4903778357227	0.113850574712643	"TCEB2"	"transcription elongation factor B (SIII), polypeptide 2 (18kDa, elongin B)"	2729	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_2916"	0.649022225323021	0.288383898947241	1.06367260546888	-5.49169702377531	0.107845350052251	"SNTB1"	"syntrophin, beta 1 (dystrophin-associated protein A1, 59kDa, basic component 1)"	2730	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2021"	0.649814099763013	0.28884152123255	-1.06266155148447	-5.49270977127036	-0.0544806687565327	"HSPBP1"	NA	2731	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_3718"	0.649860140890934	0.288967757961268	1.06238283966949	-5.49298878200934	0.0894717868338564	"DBP"	"D site of albumin promoter (albumin D-box) binding protein"	2732	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_2087"	0.650420011113925	0.289322573303118	1.0615999018708	-5.49377217124543	0.0926238244514064	"UBE4A"	"ubiquitination factor E4A (UFD2 homolog, yeast)"	2733	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_3810"	0.650847996601813	0.289618883904518	-1.06094655908134	-5.4944254523978	-0.0514195402298867	"VIL2"	"villin 2 (ezrin)"	2734	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2361"	0.651645322708371	0.290079745704329	1.05993129175926	-5.49543983255828	0.0688307210031383	"HTATIP"	"HIV-1 Tat interacting protein, 60kDa"	2735	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1339"	0.652161346979423	0.290415599826774	-1.05919210067118	-5.49617777188599	-0.0810297805642666	"STCH"	"stress 70 protein chaperone, microsome-associated, 60kDa"	2736	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1009"	0.652393717153276	0.290639393799898	1.05869986701748	-5.49666888881321	0.0877293625914266	"CX3CL1"	"chemokine (C-X3-C motif) ligand 1"	2737	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_0028"	0.652393717153276	0.290784604107217	1.05838061483316	-5.49698729568467	0.076398119122258	"AKAP6"	"A kinase (PRKA) anchor protein 6"	2738	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1105"	0.652393717153276	0.290837628789522	-1.05826406426696	-5.49710351392048	-0.122522466039708	"CDKN1A"	"cyclin-dependent kinase inhibitor 1A (p21, Cip1)"	2739	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_4177"	0.652523896409465	0.29102864306601	-1.0578443256164	-5.49752195057379	-0.0397142110762925	"PAFAH1B2"	"platelet-activating factor acetylhydrolase, isoform Ib, beta subunit 30kDa"	2740	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2833"	0.652523896409465	0.291182937598983	-1.05750541164415	-5.49785969314151	-0.0447878787878651	"ST14"	"suppression of tumorigenicity 14 (colon carcinoma)"	2741	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1105"	0.652523896409465	0.29126170137193	1.05733245073975	-5.49803201487144	0.0413484848484771	"INSR"	"insulin receptor"	2742	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_2158"	0.652523896409465	0.291401333975975	1.05702590292212	-5.49833736117402	0.0911149425287352	"UBE2S"	"ubiquitin-conjugating enzyme E2S"	2743	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1190"	0.652523896409465	0.291527872403786	1.05674818764309	-5.49861391214229	0.063746603970726	"SORBS2"	"sorbin and SH3 domain containing 2"	2744	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_0587"	0.652523896409465	0.291817195673813	-1.05611351257048	-5.49924565582778	-0.0806159874608081	"YY1"	"YY1 transcription factor"	2745	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_3789"	0.652523896409465	0.291870724634442	-1.05599613517534	-5.49936244984846	-0.0934649947753439	"YIF1A"	"Yip1 interacting factor homolog A (S. cerevisiae)"	2746	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1024"	0.652523896409465	0.291924759468757	-1.05587766325699	-5.4994803198983	-0.0605731452455522	"TSC22D1"	"TSC22 domain family, member 1"	2747	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1277"	0.652523896409465	0.292062782626153	1.05557511332094	-5.49978127328934	0.0679080459770098	"CPVL"	"carboxypeptidase, vitellogenic-like"	2748	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_1836"	0.652523896409465	0.292093318382747	-1.05550819128675	-5.49984783062647	-0.095638975966553	"GPC1"	"glypican 1"	2749	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_0963"	0.652523896409465	0.292249345792695	1.05516631601061	-5.50018777753041	0.0699623824451496	"CALML3"	"calmodulin-like 3"	2750	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_2008"	0.652523896409465	0.292388186954866	1.05486220154393	-5.50049008483265	0.0641687565308278	"DAZL"	"deleted in azoospermia-like"	2751	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_5985"	0.652523896409465	0.292575575237703	1.05445190515304	-5.500897806137	0.0916112852664526	"PRSS12"	"protease, serine, 12 (neurotrypsin, motopsin)"	2752	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_4214"	0.652523896409465	0.292721253974546	1.05413305653324	-5.50121454499031	0.0901995820271662	"GPM6B"	"glycoprotein M6B"	2753	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2485"	0.652523896409465	0.292750698044896	-1.0540686249925	-5.5012785386606	-0.0709566353186997	"WWP1"	"WW domain containing E3 ubiquitin protein ligase 1"	2754	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4190"	0.652523896409465	0.292784371236662	1.05399494435857	-5.50135171381363	0.0618505747126399	"LDOC1"	"leucine zipper, down-regulated in cancer 1"	2755	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_2843"	0.652523896409465	0.292927615027001	1.05368157514414	-5.50166287651131	0.0648207941483818	"HIST1H2BK"	"histone cluster 1, H2bk"	2756	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1861"	0.652523896409465	0.293002981073747	1.05351674111141	-5.50182651307501	0.058642110762797	"HNF4A"	"hepatocyte nuclear factor 4, alpha"	2757	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_5679"	0.652523896409465	0.293011356092713	1.05349842576809	-5.50184469379571	0.100709508881913	"CGRRF1"	"cell growth regulator with ring finger domain 1"	2758	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_2114"	0.652523896409465	0.293087944486614	-1.05333095086215	-5.50201092317859	-0.100904388714735	"SMR3B"	"submaxillary gland androgen regulated protein 3 homolog B (mouse)"	2759	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2370"	0.652523896409465	0.293310713182203	1.05284399306548	-5.50249411053833	0.0493396029258033	"E2F4"	"E2F transcription factor 4, p107/p130-binding"	2760	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_2692"	0.652523896409465	0.293559161960424	-1.05230119449532	-5.50303244514618	-0.089502612330195	"MSI1"	"musashi homolog 1 (Drosophila)"	2761	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_3150"	0.652523896409465	0.293561148695046	-1.05229685522508	-5.50303674762106	-0.0267079414837994	"EEF1G"	"eukaryotic translation elongation factor 1 gamma"	2762	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_6115"	0.652523896409465	0.293563629078343	-1.05229143779384	-5.50304211908987	-0.0789122257053307	"RAB25"	"RAB25, member RAS oncogene family"	2763	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0040"	0.652523896409465	0.293569037946626	-1.05227962433481	-5.5030538322263	-0.0730433646812987	"SNX1"	"sorting nexin 1"	2764	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_2281"	0.652523896409465	0.293745975228273	-1.05189325817375	-5.50343684539651	-0.0963756530825446	"PEX13"	"peroxisome biogenesis factor 13"	2765	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_3132"	0.652523896409465	0.293787069491539	1.05180354582635	-5.50352575923978	0.105513061650987	"OSBPL1A"	"oxysterol binding protein-like 1A"	2766	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_1655"	0.652523896409465	0.293869404519041	-1.05162382676414	-5.50370385604891	-0.0594278996865185	"CPNE1"	"copine I"	2767	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1087"	0.652675629714395	0.294043968595288	-1.05124290445315	-5.50408124013905	-0.0907612330198511	"ARPC1B"	"actin related protein 2/3 complex, subunit 1B, 41kDa"	2768	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_2431"	0.652809068477325	0.294210337013951	1.0508800080265	-5.50444063965533	0.0816400208986465	"NR4A1"	"nuclear receptor subfamily 4, group A, member 1"	2769	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1255"	0.652831069964603	0.294326507780266	-1.05062668883821	-5.504691444894	-0.075029780564261	"RANGAP1"	"Ran GTPase activating protein 1"	2770	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1039"	0.652905729721858	0.294635285978047	1.04995370190665	-5.50535746179222	0.10477951933124	"ATP2B2"	"ATPase, Ca++ transporting, plasma membrane 2"	2771	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_1985"	0.652905729721858	0.294755997978199	-1.04969073741204	-5.50561758779626	-0.0982492163009425	"LOXL1"	"lysyl oxidase-like 1"	2772	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1170"	0.652905729721858	0.294783569077647	1.04963068545735	-5.50567698247441	0.0876217345872465	"GPR125"	"G protein-coupled receptor 125"	2773	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_5725"	0.652905729721858	0.294842773686392	1.04950174609465	-5.50580449919229	0.0941076280041724	"GRIN2C"	"glutamate receptor, ionotropic, N-methyl D-aspartate 2C"	2774	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_5044"	0.652905729721858	0.294891503902695	-1.04939563157954	-5.5059094312443	-0.095368338557984	"ARID5A"	"AT rich interactive domain 5A (MRF1-like)"	2775	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_3069"	0.652974186175584	0.295028701305895	1.04909693507701	-5.50620474278969	0.0977068965517311	"BCL3"	"B-cell CLL/lymphoma 3"	2776	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_6062"	0.653077459928663	0.295212756663246	1.04869636964165	-5.50660063796216	0.137123824451406	"ITGA8"	"integrin, alpha 8"	2777	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_5176"	0.653077459928663	0.295287953073214	-1.04853276573117	-5.50676229125611	-0.096550679205853	"IER3"	"immediate early response 3"	2778	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_3536"	0.654895235388773	0.296216448428613	-1.0465149569136	-5.50875398530698	-0.0512513061650903	"LSM3"	"LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)"	2779	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_3856"	0.654973243526428	0.296358336100825	-1.04620698126061	-5.50905764037946	-0.058867816091956	"TBCC"	"tubulin folding cofactor C"	2780	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5710"	0.655641310136775	0.296785063554325	1.0452813411109	-5.50996976114356	0.0321405433646955	"LMAN1"	"lectin, mannose-binding, 1"	2781	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_3980"	0.655641310136775	0.296899243862057	-1.04503381753544	-5.51021353382657	-0.101324451410667	"BST2"	"bone marrow stromal cell antigen 2"	2782	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1954"	0.655641310136775	0.296980756202904	1.04485715173079	-5.51038748747394	0.0243798328108564	"NME4"	"non-metastatic cells 4, protein expressed in"	2783	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2024"	0.656143011193759	0.297314801947172	1.04413349785279	-5.51109972741502	0.077946708463946	"CD302"	"CD302 molecule"	2784	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5047"	0.656476644395499	0.297802403334761	1.04307817171934	-5.51213753089858	0.0931969696969688	"SOX9"	"SRY (sex determining region Y)-box 9 (campomelic dysplasia, autosomal sex-reversal)"	2785	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1248"	0.656476644395499	0.297841042109708	-1.0429945946444	-5.5122196757748	-0.0914999999999893	"FGF13"	"fibroblast growth factor 13"	2786	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_2035"	0.656476644395499	0.297891379702355	-1.042885723525	-5.51232667145835	-0.0715161964472273	"IGF1R"	"insulin-like growth factor 1 receptor"	2787	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_0758"	0.656476644395499	0.297949355236109	1.04276034822904	-5.51244987328893	0.0235841170324047	"MGP"	"matrix Gla protein"	2788	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_4295"	0.656476644395499	0.298025522294859	-1.04259565765577	-5.51261168651457	-0.122576802507837	"KLRK1"	"killer cell lectin-like receptor subfamily K, member 1"	2789	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_0087"	0.656476644395499	0.29825224666022	1.04210559504044	-5.51309303717405	0.0965444096133705	"ITGAX"	"integrin, alpha X (complement component 3 receptor 4 subunit)"	2790	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_5925"	0.656476644395499	0.298299033703732	-1.04200449641852	-5.51319231061117	-0.0481551724138018	"RPL36AL"	"ribosomal protein L36a-like"	2791	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0256"	0.656476644395499	0.298481907750002	1.0416094396706	-5.51358014359368	0.0722774294670803	"NUDT3"	"nudix (nucleoside diphosphate linked moiety X)-type motif 3"	2792	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_3057"	0.656476644395499	0.298583308532843	1.04139045693901	-5.51379505929907	0.0585522466039734	"TBXA2R"	"thromboxane A2 receptor"	2793	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_1040"	0.656476644395499	0.298636832548716	-1.04127488786897	-5.51390846390888	-0.0499357366771083	"SFRS3"	"splicing factor, arginine/serine-rich 3"	2794	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_5516"	0.656476644395499	0.298717225127528	1.04110133030983	-5.5140787475058	0.068716300940439	"RGS19"	"regulator of G-protein signalling 19"	2795	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5877"	0.656476644395499	0.298748160437795	1.04103455318263	-5.51414425745933	0.0941316614420025	"HPCA"	"hippocalcin"	2796	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1222"	0.65686552588337	0.299174924735661	1.04011381064252	-5.51504710288702	0.12240856844306	"SPAG8"	"sperm associated antigen 8"	2797	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0649"	0.65686552588337	0.299189935577322	-1.04008144084949	-5.51507882906666	-0.055580459770125	"CYP2C19"	"cytochrome P450, family 2, subfamily C, polypeptide 19"	2798	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_2039"	0.65686552588337	0.299245867016203	-1.03996083834342	-5.51519702499271	-0.0485485893416921	"ZFR"	"zinc finger RNA binding protein"	2799	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_2612"	0.656959100893292	0.299395423584182	-1.03963843033458	-5.51551293270976	-0.045205329153605	"IFNA21"	"interferon, alpha 21"	2800	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_4016"	0.657312643799202	0.299663527877859	-1.03906073219758	-5.51607874044227	-0.0643176593521453	"IGFBP5"	"insulin-like growth factor binding protein 5"	2801	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1321"	0.657338232756948	0.299782182321772	1.03880517198698	-5.51632894108696	0.0472617554858896	"FASN"	"fatty acid synthase"	2802	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5560"	0.657377042950272	0.299977637072315	-1.03838434562966	-5.51674080890719	-0.127943573667707	"PMAIP1"	"phorbol-12-myristate-13-acetate-induced protein 1"	2803	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5093"	0.657377042950272	0.300013871815196	1.03830635015007	-5.51681712583754	0.0694101358411707	"NR0B2"	"nuclear receptor subfamily 0, group B, member 2"	2804	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_5127"	0.657785798381864	0.300404331882279	-1.03746628305168	-5.51763875329053	-0.0568092998954999	"GMFB"	"glia maturation factor, beta"	2805	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4185"	0.657785798381864	0.300414542685467	-1.03744432453134	-5.51766022096959	-0.135866248693837	"SPON1"	"spondin 1, extracellular matrix protein"	2806	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_2741"	0.657923749070546	0.300584629498864	-1.03707862322598	-5.51801768144992	-0.0627842215255985	"NFE2"	"nuclear factor (erythroid-derived 2), 45kDa"	2807	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5735"	0.658297747233149	0.30086264229015	-1.03648117013514	-5.51860140238695	-0.0782675026123361	"ADSL"	"adenylosuccinate lyase"	2808	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0931"	0.65863869893425	0.301153573299331	-1.03585635142537	-5.5192115029978	-0.0585386624869351	"B4GALNT1"	"beta-1,4-N-acetyl-galactosaminyl transferase 1"	2809	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4119"	0.65863869893425	0.301283641526582	1.03557714081183	-5.51948401860187	0.0938213166144308	"CORO1A"	"coronin, actin binding protein, 1A"	2810	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1030"	0.65863869893425	0.301349135032459	1.03543657989975	-5.51962118151605	0.132175548589347	"NELL1"	"NEL-like 1 (chicken)"	2811	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4297"	0.65863869893425	0.301447269108579	-1.03522600469241	-5.51982663159938	-0.0966969696969677	"RNH1"	"ribonuclease/angiogenin inhibitor 1"	2812	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5926"	0.659299617074487	0.30185706751799	-1.03434715851289	-5.52068364028739	-0.089577847439914	"STK38"	"serine/threonine kinase 38"	2813	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1959"	0.660929060358692	0.302710673152565	1.03251909125404	-5.5224639708205	0.0679874608150524	"ALB"	"albumin"	2814	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_3523"	0.661394786381551	0.303031628200531	1.03183263113781	-5.52313169837711	0.119011494252874	"IGFBP1"	"insulin-like growth factor binding protein 1"	2815	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0950"	0.661745594504146	0.303300064147734	1.03125887219874	-5.52368946221517	0.0982701149425314	"THOP1"	"thimet oligopeptidase 1"	2816	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_5581"	0.662835846870999	0.303907646587826	-1.02996146844145	-5.52494956243765	-0.028450888192264	"SHFM1"	"split hand/foot malformation (ectrodactyly) type 1"	2817	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0401"	0.665595590910218	0.305309886531156	1.0269737856549	-5.52784535703796	0.0670491118077372	"CCR5"	"chemokine (C-C motif) receptor 5"	2818	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_3704"	0.665595590910218	0.305487848541013	1.02659526598198	-5.52821163940387	0.138674503657258	"PHKG1"	"phosphorylase kinase, gamma 1 (muscle)"	2819	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_3144"	0.665595590910218	0.305497976296682	1.0265737289825	-5.52823247609733	0.0762784743991727	"RGS2"	"regulator of G-protein signalling 2, 24kDa"	2820	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_4092"	0.665747639337355	0.305807621244318	-1.0259154886378	-5.52886910363124	-0.0267513061650977	"HSP90B1"	"heat shock protein 90kDa beta (Grp94), member 1"	2821	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_0377"	0.665747639337355	0.305942507575542	1.02562888745706	-5.52914616788284	0.0822946708463945	"CDH11"	"cadherin 11, type 2, OB-cadherin (osteoblast)"	2822	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2810"	0.665747639337355	0.305954164569061	-1.02560412308893	-5.52917010458789	-0.107833333333332	"NTNG1"	"netrin G1"	2823	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5251"	0.665747639337355	0.306001193601675	1.02550421998474	-5.52926666295451	0.0589164054336582	"TAGLN3"	"transgelin 3"	2824	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
